time_s,r_eci_x_m,r_eci_y_m,r_eci_z_m,v_eci_x_mps,v_eci_y_mps,v_eci_z_mps,latitude_deg,longitude_deg,altitude_m,downrange_m,crossrange_m,speed_mps,radial_velocity_mps,tangential_velocity_mps,mass_kg,stage_id,thrust_N,pitch_ref_deg,azimuth_ref_deg,qw_ref,qx_ref,qy_ref,qz_ref,omega_ref_x_radps,omega_ref_y_radps,omega_ref_z_radps,rho_kgpm3,dynamic_pressure_Pa,drag_x_N,drag_y_N,drag_z_N
206.6,-1390566.58684516,5610094.86595477,3223953.73629632,-1830.64077414345,523.547206878952,1964.331285402,29.1523624369732,103.058061334288,240074.052183307,153600.854590654,-940.926001669766,2735.67993752857,1785.32997575446,2072.81007288871,33893.0469342697,3,400000,35.9606455336186,44.3647618564369,0.362643923403037,0.256973105202441,-0.669175747366946,0.595531718011187,0.000118866138131387,-0.00629521142150627,-8.56649644429343e-05,0,0,0,-0,-0
206.7,-1390749.67706287,5610147.18728761,3224150.19396502,-1831.16363604858,522.879342454515,1964.82213568739,29.1534478065281,103.059280378316,240252.577572953,153780.564565658,-942.256153520357,2736.25457398238,1785.17777463046,2073.69944943932,33882.5883064443,3,400000,35.9263396585012,44.3647618564369,0.362434227978432,0.257165630367376,-0.669285258963088,0.595453198061897,0.000118849448352335,-0.00629955090591684,-8.57807755661194e-05,0,0,0,-0,-0
206.8,-1390932.81958357,5610199.44180173,3224346.70073287,-1831.68683389581,522.210832100792,1965.31326846484,29.1545336892641,103.060500031247,240431.087729709,153960.367945667,-943.587408234525,2736.82974513114,1785.02531781812,2074.58951809338,33872.1296786189,3,400000,35.8920096737254,44.3647618564369,0.36222435517367,0.2573582626435,-0.669394781689402,0.595374560604613,0.000118832657059461,-0.00630388144580513,-8.58966835412675e-05,0,0,0,-0,-0
206.9,-1391116.01444085,5610251.62943247,3224543.25662812,-1832.21036768256,521.541674835674,1965.804683522,29.1556200855685,103.061720293569,240609.582627967,154140.264800522,-944.91976657245,2737.40545111441,1784.87260450147,2075.48027923443,33861.6710507934,3,400000,35.8576556311017,44.3647618564369,0.36201430523967,0.257551001695461,-0.669504315236765,0.595295805635194,0.000118815764129827,-0.0063082030412184,-8.60126882457109e-05,0,0,0,-0,-0
207,-1391299.2616683,5610303.7501151,3224739.86167898,-1832.73423740539,520.871869677387,1966.29638064565,29.1567069958285,103.062941165773,240788.062242033,154320.255200094,-946.253229294351,2737.98169207161,1784.71963386432,2076.37173324492,33851.212422968,3,400000,35.8232775824406,44.3647618564369,0.361804078427587,0.257743847187941,-0.669613859296296,0.595216933149793,0.000118798769432826,-0.00631251569221346,-8.61287895537048e-05,0,0,0,-0,-0
207.1,-1391482.56129953,5610355.80378478,3224936.51591365,-1833.25844306003,520.201415644496,1966.78835962163,29.1577944204318,103.064162648348,240966.526546135,154500.339214289,-947.587797163695,2738.55846814205,1784.56640509031,2077.26388050619,33840.7537951426,3,400000,35.7888755795526,44.3647618564369,0.361593674988809,0.257936798785648,-0.669723413559366,0.595137943144857,0.000118781672838455,-0.00631681939883791,-8.6244987342594e-05,0,0,0,-0,-0
207.2,-1391665.91336811,5610407.79037657,3225133.21936029,-1833.78298464136,519.530311755903,1967.28062023489,29.1588823597659,103.065384741784,241144.975514418,154680.516913048,-948.923470944181,2739.13577946496,1784.41291736287,2078.15672139847,33830.2951673172,3,400000,35.7544496742482,44.3647618564369,0.361383095174962,0.258129856153319,-0.669832977717594,0.595058835617128,0.000118764474217237,-0.00632111416114143,-8.63612814896987e-05,0,0,0,-0,-0
207.3,-1391849.31790765,5610459.70982543,3225329.97204707,-1834.30786214343,518.858557030853,1967.77316226945,29.159970814219,103.066607446573,241323.409120948,154860.788366348,-950.260251401458,2739.71362617943,1784.25916986528,2079.05025630092,33819.8365394918,3,400000,35.7199999183379,44.3647618564369,0.36117233923791,0.258323018955724,-0.669942551462849,0.594979610563644,0.000118747173441182,-0.00632539997918024,-8.64776718692617e-05,0,0,0,-0,-0
207.4,-1392032.77495174,5610511.56206625,3225526.77400212,-1834.83307555944,518.186150488931,1968.26598550844,29.161059784179,103.067830763203,241501.827339706,155041.153644199,-951.598139303445,2740.29200842446,1784.10516178061,2079.94448559156,33809.3779116664,3,400000,35.6855263636322,44.3647618564369,0.360961407429749,0.258516286857661,-0.670052134487249,0.594900267981738,0.000118729770381107,-0.00632967685300074,-8.6594158358338e-05,0,0,0,-0,-0
207.5,-1392216.28453396,5610563.34703377,3225723.62525354,-1835.35862488174,517.51309115007,1968.75908973408,29.1621492700343,103.069054692167,241680.230144592,155221.612816643,-952.937135418571,2740.87092633894,1783.95089229176,2080.83940964734,33798.919283841,3,400000,35.6510290619415,44.3647618564369,0.360750300002815,0.258709659523959,-0.670161726483167,0.59482080786904,0.00011871226490793,-0.00633394478265173,-8.67107408325704e-05,0,0,0,-0,-0
