time_s,r_eci_x_m,r_eci_y_m,r_eci_z_m,v_eci_x_mps,v_eci_y_mps,v_eci_z_mps,latitude_deg,longitude_deg,altitude_m,downrange_m,crossrange_m,speed_mps,radial_velocity_mps,tangential_velocity_mps,mass_kg,stage_id,thrust_N,pitch_ref_deg,azimuth_ref_deg,qw_ref,qx_ref,qy_ref,qz_ref,omega_ref_x_radps,omega_ref_y_radps,omega_ref_z_radps,rho_kgpm3,dynamic_pressure_Pa,drag_x_N,drag_y_N,drag_z_N
1,923161.765329795,-5530920.31103976,3039309.85943937,404.270102494806,61.6295477676255,3.10968624751121,28.4583329361819,-80.5283330014274,6.26851665321738,-0.00044130855978776,0.00709186750837637,408.952548687205,6.55204536704465,408.900058424145,171048.264867887,1,2800000,90,87.5657509843602,-0.424110243892838,0.626497935272522,-0.298043664684985,0.58206598600637,3.47483166563626e-05,-6.40516295895319e-05,2.7251439324643e-06,1.22409692916529,26.2749348917439,-12.8140995900769,76.8072654885451,-41.9878290214336
1.1,923202.197097566,-5530914.17658819,3039310.18607088,404.365275344279,61.0593534389445,3.42301549161688,28.4583329227803,-80.5283330019005,6.95672159828246,-0.000550933970153049,0.00858041460914147,408.963614007032,7.2122036194097,408.900014307464,170953.091354676,1,2800000,90,87.5657509843602,-0.424112366200201,0.62649902191375,-0.298041380513405,0.582064439627474,3.47483091348792e-05,-6.40516062984406e-05,2.72536589296983e-06,1.22399782381741,31.8338122506447,-15.5251154171729,93.0569794090605,-50.871158884686
1.2,923242.638389348,-5530908.09919507,3039310.54405678,404.460582703453,60.4883788902528,3.73677388673551,28.4583329081024,-80.5283330024682,7.71098739467561,-0.000675843115827982,0.0102105128688372,408.975757742031,7.87326242011324,408.899965956874,170857.917841465,1,2800000,90,87.5657509843602,-0.424114488507781,0.626500108542813,-0.298039096345552,0.582062893236765,3.4748300890363e-05,-6.40515816798002e-05,2.72558779407843e-06,1.22388921455461,37.9335602273101,-18.4999068415512,110.887744968589,-60.6188641140953
1.3,923283.089218591,-5530902.07893842,3039310.93343996,404.556024577332,59.9166241631143,4.05096141371455,28.4583328921484,-80.5283330031392,8.53140409756452,-0.000816883801968846,0.0119821233663163,408.988984156413,8.53522172465586,408.899913366835,170762.744328253,1,2800000,90,87.5657509843602,-0.424116610815533,0.626501195159687,-0.298036812181474,0.582061346834278,3.47482919236468e-05,-6.40515557316677e-05,2.72580963440232e-06,1.22377109094308,44.5760770940562,-21.7393993646062,130.305107338975,-71.2339853731997
1.4,923323.549598747,-5530896.11589625,3039311.35426336,404.651600970389,59.3440893023958,4.36557805159628,28.4583328749181,-80.5283330039222,9.41806175559759,-0.000974904514128921,0.0138952069750089,409.003297510857,9.19808148473678,408.899856531834,170667.570815042,1,2800000,90,87.5657509843602,-0.424118733123414,0.626502281764351,-0.298034528021219,0.582059800420045,3.47482822308446e-05,-6.40515284568186e-05,2.72603141199861e-06,1.22364344277648,51.7632375104747,-25.2445070030008,151.314542648496,-82.7195256163131
1.5,923364.019543269,-5530890.21014656,3039311.80656988,404.747311886571,58.7707743562342,4.68062377763594,28.4583328564117,-80.5283330048257,10.3710504090413,-0.00115075544207856,0.0159497250191743,409.018702062368,9.86184164829209,408.899795446376,170572.397301831,1,2800000,90,87.5657509843602,-0.424120855431379,0.626503368356782,-0.298032243864832,0.582058253994096,3.47482718150098e-05,-6.40514998469264e-05,2.72625312853263e-06,1.22350626007648,59.496892297156,-29.0161321785616,173.921457320672,-95.0784497263741
1.6,923404.499065609,-5530884.36176738,3039312.29040242,404.843157329305,58.1966793760022,4.99609856732015,28.4583328366291,-80.5283330058586,11.390460097231,-0.00134528697521037,0.018145637239507,409.035202064135,10.5265021595335,408.899730104989,170477.22378862,1,2800000,90,87.5657509843602,-0.424122977739383,0.626504454936957,-0.298029959712363,0.582056707556465,3.47482606733666e-05,-6.40514699003256e-05,2.72647478039616e-06,1.22335953309472,67.7788682104934,-33.0551656086968,198.131187416233,-108.313684154517
1.7,923444.988179219,-5530878.57083669,3039312.80580389,404.939137301504,57.6218044162748,5.31200239438559,28.4583328155704,-80.5283330070296,12.4763808511198,-0.00155935147620966,0.0204829047390205,409.052801765385,11.192062958988,408.899660502224,170382.050275408,1,2800000,90,87.5657509843602,-0.424125100047383,0.626505541504854,-0.298027675563857,0.582055161107185,3.47482488045274e-05,-6.40514386195144e-05,2.72669637119743e-06,1.22320325231219,76.6109677184123,-37.3624861972597,223.948997977797,-122.428116561117
1.8,923485.486897554,-5530872.83743249,3039313.3528172,405.035251805574,57.0461495347942,5.6283352308379,28.4583327932356,-80.5283330083474,13.6289026960731,-0.00179380196431747,0.0229614860775012,409.071505411244,11.8585239835372,408.899586632652,170286.876762197,1,2800000,90,87.5657509843602,-0.424127222355333,0.626506628060451,-0.298025391419364,0.582053614646287,3.47482362087696e-05,-6.40514060019946e-05,2.72691790149154e-06,1.22303740844201,85.9949687773449,-41.9389609260265,251.380082378196,-137.424595458823
1.9,923525.995234065,-5530867.16163277,3039313.93148524,405.131500843417,56.4697147924348,5.94509704697092,28.4583327696248,-80.5283330098207,14.848115650937,-0.00204949285517171,0.0255813420292775,409.091317242589,12.5258851664585,408.899508490868,170191.703248986,1,2800000,90,87.5657509843602,-0.424129344663189,0.626507714603725,-0.298023107278931,0.582052068173804,3.4748222884428e-05,-6.40513720430478e-05,2.7271393643396e-06,1.22286199242804,95.9326246100648,-46.785444746581,280.429561671306,-153.305929856954
2,923566.513202207,-5530861.54351552,3039314.54185091,405.227884416439,55.8925002531674,6.26228781138614,28.458332744738,-80.5283330114582,16.1341097326949,-0.00232727946744154,0.0283424321101484,409.112241495908,13.1941464374656,408.899426071489,170096.529735774,1,2800000,90,87.5657509843602,-0.424131466970907,0.626508801134653,-0.298020823142605,0.582050521689768,3.47482088301147e-05,-6.40513367435068e-05,2.72736076501517e-06,1.22267699544849,106.425663484979,-51.9027804729079,311.102483947154,-170.074888908226
2.1,923607.040815433,-5530855.98315871,3039315.1839571,405.324402525557,55.3145059840234,6.57990749101241,28.4583327185753,-80.5283330132688,17.4869749387726,-0.00262801813716558,0.0312447145633865,409.134282403158,13.8633077227506,408.899339369155,170001.356222563,1,2800000,90,87.5657509843602,-0.42413358927844,0.626509887653213,-0.298018539010434,0.582048975194212,3.4748194044442e-05,-6.40513001036489e-05,2.72758210018758e-06,1.22248240891457,117.475788496235,-57.2917986743889,343.403823689402,-187.734201556773
2.2,923647.578087196,-5530850.48064032,3039315.8578467,405.421055171202,54.7357320550578,6.89795605112593,28.4583326911367,-80.5283330152612,18.9068012740463,-0.00295256652160071,0.0342881480892769,409.157444191618,14.5333689450255,408.899248378527,169906.182709352,1,2800000,90,87.5657509843602,-0.424135711585746,0.626510974159382,-0.298016254882466,0.582047428687168,3.4748178527965e-05,-6.40512621165354e-05,2.72780336957928e-06,1.22227822447206,129.084677345213,-62.9533175694598,377.338481136891,-206.286556188376
2.3,923688.125030952,-5530845.03603829,3039316.5635626,405.517842353326,54.1561785393126,7.21643345537048,28.4583326624222,-80.5283330174441,20.3936787238345,-0.00330178353663838,0.037472692182508,409.181731083751,15.2043300235655,408.899153094292,169811.009196141,1,2800000,90,87.5657509843602,-0.424137833892778,0.626512060653138,-0.298013970758749,0.58204588216867,3.47481622790183e-05,-6.40512227821663e-05,2.7280245729127e-06,1.22206443400315,141.253982123292,-68.8881429198925,412.911281648903,-225.734600282732
2.4,923728.681660152,-5530839.64943059,3039317.30114769,405.614764071413,53.5758455127789,7.53533966577795,28.4583326324318,-80.5283330198265,21.9476972715929,-0.00367652871515175,0.0407983046624003,409.207147297058,15.8761908742516,408.899053511157,169715.835682929,1,2800000,90,87.5657509843602,-0.424139956199491,0.626513147134457,-0.29801168663933,0.582044335638749,3.47481452973246e-05,-6.40511821019295e-05,2.72824571213076e-06,1.22184102962629,153.985329095677,-75.097067925592,450.126975073532,-246.080940067399
